specie;genus;phylum;protein_name;aa_quantity;gene_name_locus_tag;gene_position;link;gene_genome
Trichococcus_pasteurii;Trichococcus;Firmicutes;Propionate_CoA_transferase;522;SAMN04488086_10893;109029..110597;https://www.ncbi.nlm.nih.gov/protein/SFE69380.1;https://www.ncbi.nlm.nih.gov/nuccore/1097268007
Tsukamurella_pulmonis;Tsukamurella;Actinobacteria;Propionate_CoA_transferase;659;SAMN04489765_3486;3514064..3516043;https://www.ncbi.nlm.nih.gov/protein/SDR15281.1;https://www.ncbi.nlm.nih.gov/nuccore/1086714454
Tsukamurella_tyrosinosolvens;Tsukamurella;Actinobacteria;Propionate_CoA_transferase;659;SAMN04489793_4326;3888957..3890936;https://www.ncbi.nlm.nih.gov/protein/SED21758.1;https://www.ncbi.nlm.nih.gov/nuccore/1089113915
Vagococcus_fluvialis;Vagococcus;Firmicutes;Propionate_CoA_transferase;518;DFR54_108101;86416..87972;https://www.ncbi.nlm.nih.gov/protein/RCX12917.1;https://www.ncbi.nlm.nih.gov/nuccore/1433632795
Veillonellaceae_bacterium;Veillonellaceae;Firmicutes;Propionate_CoA_transferase;547;HMPREF3033_00744;9773..11416;https://www.ncbi.nlm.nih.gov/protein/KXB92214.1;https://www.ncbi.nlm.nih.gov/nuccore/LSDS01000039.1
Vibrio_diazotrophicus;Vibrio;Proteobacteria;Propionate_CoA_transferase;527;DET48_1136;5187..6770;https://www.ncbi.nlm.nih.gov/protein/RAS62732.1;https://www.ncbi.nlm.nih.gov/nuccore/1409818672
Vibrio_fluvialis;Vibrio;Proteobacteria;Propionate_CoA_transferase;414;AL536_00265;54799..56043;https://www.ncbi.nlm.nih.gov/protein/AMF93325.1;https://www.ncbi.nlm.nih.gov/nuccore/1336407293
Vibrio_lentus;Vibrio;Proteobacteria;Propionate_CoA_transferase;414;BCU51_25750;25757..27001;https://www.ncbi.nlm.nih.gov/protein/PMI12074.1;https://www.ncbi.nlm.nih.gov/nuccore/1326622302
Vibrio_scophthalmi;Vibrio;Proteobacteria;Propionate_CoA_transferase;539;VSVS12_01475;1576324..1577943;https://www.ncbi.nlm.nih.gov/protein/ANS85242.1;https://www.ncbi.nlm.nih.gov/nuccore/1043679953
Vreelandella_venusta;Vreelandella;Proteobacteria;Propionate_CoA_transferase;519;HVE01_37760;4220..5779;https://www.ncbi.nlm.nih.gov/protein/GEK53055.1;https://www.ncbi.nlm.nih.gov/nuccore/1714324205
Weissella_soli;Weissella;Firmicutes;Propionate_CoA_transferase;519;WSWS_00751;783539..785098;https://www.ncbi.nlm.nih.gov/protein/AOT56387.1;https://www.ncbi.nlm.nih.gov/nuccore/1079463558
Xanthobacter_flavus;Xanthobacter;Proteobacteria;Propionate_CoA_transferase;534;XFLAVUS301_00410;46299..47903;https://www.ncbi.nlm.nih.gov/protein/GLI20367.1;https://www.ncbi.nlm.nih.gov/nuccore/2418330577
Xanthobacter_tagetidis;Xanthobacter;Proteobacteria;Propionate_CoA_transferase;528;D9R14_14140;66678..68264;https://www.ncbi.nlm.nih.gov/protein/RLP77143.1;https://www.ncbi.nlm.nih.gov/nuccore/1493959844
Zoogloea_ramigera;Zoogloea;Proteobacteria;Propionate_CoA_transferase;520;ZRA01_17320;37494..39056;https://www.ncbi.nlm.nih.gov/protein/GEC95659.1;https://www.ncbi.nlm.nih.gov/nuccore/1681596166
